pr_gene_id,A375,A549,BT20,HCT116,HS578T,HT29,LOVO,MCF7,MDAMB231,PC3,RKO,SKBR3,SKMEL28,SW620,SW948,VCAP
3682,-0.78475,0.7087,-0.67590797,0.78475,0.2708,0.7066,2.3214,-0.36061972,-0.4975,-0.121790305,1.2152,0.46405,-0.2555,0.3475428,-0.44115508,1.4528
10329,-0.78499997,-0.3754,-0.78230894,-0.2716,-0.004749954,0.1492,-1.2119,-0.24422222,-0.43635,0.23676966,0.5269,-1.566,0.9781,-0.14055675,0.774747,0.1081
27109,0.75699997,0.5522,0.6844061,-1.1383,-0.48659998,-0.2585,-0.6399,0.13442409,-0.6017,0.18725249,2.3919,-0.7576,-1.0081,-1.3122187,0.976066,-0.4288
51335,-2.2449,1.4306,0.21713796,0.15190002,0.19615,0.2251,0.4889,-0.16752377,0.5273,0.23852769,1.2717,0.2708,-0.2315,-0.347157,1.0525085,-0.7096
3202,-0.8115,-0.3882,-0.17599206,-0.48540002,1.1968501,0.6491,2.1289,-0.64823186,-0.26234996,0.09274478,0.1126,-0.34825,0.6317,0.22926101,-0.90470433,-0.5119
2896,-1.1487,0.1873,-0.033882603,-0.5299,-1.47305,-0.0559,-0.6665,0.18419483,-0.022600003,-0.3556573,0.3071,-0.69369996,1.0364,-0.313389,-0.26997384,0.0698
79902,-0.044599995,0.3106,0.07975294,0.6058,-5.30695,0.1217,-0.477,-0.6822208,0.109650016,-0.52426034,1.0027,-1.00895,1.325,-0.17546353,1.2594934,-0.3133
29083,0.67235,1.4835,-2.9652429,0.4415,0.07005,0.7956,-0.5367,-0.054963768,-1.1412499,0.61831546,1.9342,-0.7297,-3.1394,0.07384223,0.08043858,-1.0759
5747,0.6009,0.9061,0.27443177,0.46785,0.52575,0.6317,-0.9401,-0.37470725,2.12325,-1.6342368,-2.0423,-0.16415,1.1625,-0.07718447,-0.1443618,-0.5808
22905,-1.06575,-0.0487,0.8253162,1.5452499,0.14125,2.0857,0.6496,-1.5995318,0.82865006,0.8308009,0.2396,-0.50405,-0.5994,0.4004659,-0.57606184,0.8435
63933,-0.84005,0.3344,0.1332217,0.15420002,-1.43385,0.311,0.7956,0.1951899,-0.74799997,-0.86947036,1.1611,-1.1115999,1.258,-1.097156,1.0621115,-0.0938
9847,-0.9771,0.164,-1.2613688,-0.09549999,-0.35065,-0.4465,0.3174,0.12120757,0.45929998,0.10698702,-6.3758,-0.48085,1.234,-1.2245166,0.18349218,-0.3043
51021,0.17750001,0.6745,-3.241363,-0.79405,-1.3993001,-10,0.007,0.08817032,-0.52459997,-0.29660994,0.7635,-1.0489,1.5195,-0.2352378,0.05148843,0.5314
8996,1.1243999,-0.4154,-0.018495917,-0.019700006,-0.639,-0.0403,-0.3055,0.56555927,-0.24865001,0.38507116,-0.8108,0.24465,-1.1669,-0.8777337,-0.51840985,0.2793
7376,0.0476,0.0613,-0.42525405,0.28735,2.4359,-0.1789,0.5923,-0.48959798,-1.0524,-0.093816385,-1.6302,0.18450001,2.3279,0.12971026,-0.68483853,-0.0753
5357,0.83595,-1.0133,-0.57731616,-1.37235,0.3687,0.5753,-0.6156,0.43699893,-0.26295,1.0858951,-0.3631,-0.9514,-1.9544,-1.0642993,0.08049548,0.9766
56940,-0.22695002,-0.2575,-0.40129405,0.36105,4.6321,0.1234,1.7559,1.4847012,-0.48865002,-0.93788296,-0.404,0.67689997,0.8389,-0.55224854,1.3340886,-0.5309
6195,0.17045,0.9384,-0.5373573,-0.747,-0.1734,-0.1126,-0.7116,-0.83614624,-0.72155,-2.357343,0.5685,0.52965,-1.1471,1.1310208,0.33898225,-0.0374
1633,0.68685,-0.109,0.07017194,0.01045,-0.122099996,0.3767,3.1749,-0.4372419,-0.4879,0.8413568,5.2841,-0.47715002,-0.6745,-0.15821123,0.3818999,-0.679
23321,0.46815002,1.5154,0.2077679,0.25724998,0.7567,0.2714,-0.4847,-0.000693001,0.6414,0.17436801,-1.9615,-0.6141,-3.0427,1.1296551,0.55519056,0.107
51160,-1.1034,0.3698,-1.0610323,-0.11395,0.1575,1.0872,-0.2809,-0.36805952,-0.8864,0.4915949,-0.452,-5.62935,0.343,1.3929323,0.92998064,-0.2656
55604,0.098749995,-0.2371,0.0734067,-0.8316,0.40695,0.7425,-0.7729,-1.0736164,1.6040499,-0.73970604,1.2291,-0.79585004,-0.0393,-0.08228727,0.90868795,0.1205
2063,-5.0472,-0.8316,0.6419293,0.84215,1.0011,-0.4075,1.1158,0.7371099,0.68075,-1.2544949,1.9125,0.30804998,2.5057,-1.5752957,-0.18031447,1.0273
54512,-0.27735,0.7481,-0.22600204,0.39585,-0.3055,-0.2416,0.1856,-2.1039524,0.2031,0.3727389,0.7187,-0.008749999,0.9374,0.9537244,1.0389504,-0.0403
9124,-1.2039,-0.1348,-0.76548797,-0.65085,-0.89255,-0.0227,0.9131,0.23793522,-0.16005,-0.2753095,-1.1664,-0.67775,2.5281,-1.0608399,-0.26481342,0.4624
79174,0.6046,-0.4948,0.83743286,-0.5483,0.61585,0.2359,-0.7081,0.6259122,0.55485,-0.22015718,-1.8605,-0.76320004,0.5634,-0.2131812,-0.51678216,-0.69
23223,-0.44634998,-0.615,-0.16095358,-1.37765,-0.44375002,0.5041,2.4263,-0.1911026,1.49435,0.06988855,0.0758,-0.16745,-0.0696,-0.008559756,-0.12915455,0.4922
39,0.80955,0.9145,-0.6915776,0.07440001,-0.7296,0.1539,-0.2414,0.22828633,-0.19185,0.6014756,-0.1578,-0.37135,-1.2259,-1.5774617,-0.7274928,-0.4279
57215,0.5954,0.6956,0.56080604,0.026600003,-0.64195,-0.4306,0.1345,-0.45815608,-0.60819995,-0.6964798,0.675,0.7255,0.5969,0.32049045,0.43251452,0.0941
1052,-0.21339999,-0.327,-0.5604732,0.13005,0.46305,0.0807,0.6435,-0.15934588,-0.53455,0.16320813,1.3026,1.4346,-0.3835,0.12832578,-0.40939698,1.5811
23139,-1.54845,-1.436,-0.26826322,4.4414,-0.5812,-0.3808,-0.0481,0.13179456,0.79235,-1.0481637,0.9411,0.915,2.355,0.29278854,0.14812005,-0.3792
79947,-0.31429997,-0.1379,0.38716418,0.98495,-0.54935,0.0126,2.6762,0.63687384,-0.67385,-0.48657438,0.0737,-0.37735,3.9848,0.22398967,-0.3028803,0.5802
4616,0.026800003,-0.6958,0.029860914,-0.1297,-0.9831,-0.2814,-0.7415,0.6479224,0.58935,0.3561164,-0.902,-1.34765,-1.0034,0.5142437,0.78775007,-0.2724
9710,-0.61695,-0.259,0.15730765,0.44595003,-0.68375,-0.547,-0.2816,-0.7152561,0.69855,0.003033049,7.282,0.29605,1.2756,-0.83514094,-0.5038439,0.0818
6990,0.026499987,0.1538,0.1321877,-0.38845,0.52564996,0.2892,-0.3786,-0.6306547,0.023099989,1.1555116,0.4804,-1.00485,-0.2403,-1.053461,0.34439585,-0.8252
29082,-0.263,0.9334,-2.948148,0.7187,1.07055,-0.0732,-0.1553,0.3443092,-0.49629998,-0.28612405,0.4282,-0.8232,-1.6603,-1.4014146,-0.22116911,-2.4917
9670,0.9871,0.9164,0.022170048,0.89970005,0.79555005,1.4385,0.2271,-0.07683613,0.056649998,0.2611191,-1.3806,-0.7395,-1.9814,1.3326429,-0.21343063,-0.08
81533,-0.40600002,-0.5678,-0.11782837,0.4907,1.3937,0.5734,0.286,-0.12707196,-0.58555,0.14913747,-0.7466,0.31550002,-2.7082,-0.48210242,-0.29343945,0.6937
10525,4.4138,-0.7354,0.4113461,-0.096900046,0.4821,0.0544,0.763,-0.34091684,0.02440001,-0.68729264,-0.4696,0.5555,-0.4331,0.5319906,-0.22703288,0.9421
2353,0.38595,-3.0854,-0.076138325,0.7242,3.2797499,0.0733,0.0481,-0.07756144,-0.12290001,0.1413792,2.4592,2.3452501,-0.1657,-0.04958549,-0.5003296,0.9101
57192,-0.55175,0.5879,0.19056225,-0.41245,-0.24655,-0.8876,0.6586,-0.3743516,-0.90885,-1.2979554,-0.3094,-0.069450006,10,0.19803913,6.261485,0.9522
3398,-0.4865,0.5047,0.640152,-0.4169,-0.6886,0.7737,0.3449,-0.037756916,0.43629998,0.81524754,1.4488,-0.105100006,0.5798,-0.6424085,-0.2013607,-1.1556
3775,-0.3644,1.1863,-0.5970497,-0.84145,0.58529997,0.0789,-0.2149,0.8201619,-1.1739,-0.9020172,-1.0147,-0.3627,-0.3483,0.99529195,-0.12681434,0.5126
26064,0.16950001,1.0293,0.17841634,-0.2277,0.61905,0.0474,0.328,0.057545073,0.18335001,0.16672003,-1.6835,-0.122700006,-0.7541,1.1798902,0.06984372,-0.0863
29103,0.446,-0.6925,0.410887,-0.16525,0.65825,0.6633,1.1313,-0.5456889,-1.72365,0.86597013,-1.1822,-2.09415,-0.7914,-0.6245997,1.2868551,-0.0074
3206,0.69375,-1.885,1.6313101,0.97714996,0.010849997,0.0135,-0.3068,0.29998434,-0.46245,0.39657775,0.8625,-0.81525004,-0.9097,-0.2246092,0.107103005,0.784
1500,0.53245,-0.3981,-0.087661594,0.027750015,0.66085,0.0734,0.1303,0.28553355,0.10320002,0.15948355,-1.9172,1.20205,-0.5043,0.22077389,-0.27629787,0.0047
7690,-0.2704,-0.282,0.92826873,-0.5825,2.6033,0.4077,1.0516,-0.7006165,-1.01265,-0.1917978,-0.9283,-0.18630001,10,-0.9428457,-0.13846654,1.131
29911,-0.51655,0.4196,0.5221022,-0.4856,-0.036900014,0.4914,1.2899,-0.7488817,0.25865,-0.41253263,0.827,0.018399999,1.1571,-0.3423509,1.4732164,0.9011
2064,0.75575,-0.1008,0.7040963,0.17750001,-0.68939996,-0.0991,-0.0046,-0.08431184,0.6921,0.9666021,0.9335,0,0.2968,0.43498188,0.5535938,-0.673
65123,-0.74995,-0.5972,0.7851988,-0.3658,0.2889,0.1811,0.3704,0.7570575,0.8272,-0.06261523,-0.1929,0.19929999,0.0954,0.97946966,-0.31812185,0.2245
5986,0.4262,0.0918,-0.31892088,0.86765,-0.0956,0.4161,-1.9678,-0.18047707,-0.2009,-0.39138192,-0.7211,0.16244999,-0.5788,-1.2078775,-0.30094665,-0.0811
85377,-0.34105,-0.7624,0.30073053,0.018849999,0.063650005,-1.0292,-0.7941,-1.1584795,1.4758999,0.20646815,0.8001,-0.67005,0.3423,0.06304484,0.16578141,0.1078
9903,0.56949997,-2.0089,0.17183834,2.7312999,-1.28125,-0.7907,-0.3478,-0.5262305,0.09924999,-0.75461185,0.2217,-0.48485,0.7826,-0.38798565,2.2663531,-0.4421
7088,-0.4828,-0.9098,0.9473892,-0.041200012,-0.61415005,0.1783,-0.305,1.2952081,1.3702,-0.44815308,0.6216,0.64605,-0.5563,0.71987176,1.9027352,-0.2801
22796,0.64665,0.28,-0.70246875,1.0387499,-0.11375,-0.2581,1.1953,0.20387417,0.3506,-0.54611033,-0.7491,-0.70715,1.7488,0.14815904,0.14798701,2.2004
51116,0.05080001,-0.3706,0.348976,0.5433,1.52565,-0.458,0.0457,0.073107444,0.51850003,-0.1654533,1.0758,-0.4919,0.5626,0.834021,0.76213723,-0.6351
54442,-0.54555,0.0128,0.42914587,-0.12050003,-0.38560003,-0.3173,0.3889,-0.35662362,-0.58905,-0.3410115,-0.7873,-0.063449994,1.0146,-0.35978782,-0.6473744,1.1718
10695,-0.47675002,0.7314,-0.52018744,0.5007,2.3256001,-1.3128,-0.3822,-1.3280967,-0.6994,-0.8983966,-0.7208,1.5745,3.1205,0.07416311,1.3802357,-0.6276
102,1.344,-1.2663,-0.48284653,-1.0687001,-1.63115,-0.839,0.1885,-1.0155716,-0.4835,0.9383706,-0.5318,0.22230001,1.8706,0.69022167,-1.6141617,0.2794
965,0.55255,0.8669,-0.00265269,-0.02105,-0.61325,0.7512,-0.5505,-0.8642189,-0.7431,0.4660541,0.0886,-0.1335,0.2479,-0.54888636,-0.26887894,-0.3642
3800,-0.9572,-0.6345,0.21022448,0.734,0.61895,-0.4851,-0.0239,0.84174037,0.0863,-1.3207631,-0.96,-1.10385,-1.7222,1.3046254,-1.0975505,-0.8542
10362,-0.58669996,-1.012,-0.1337597,0.2077,-0.58785,-0.33,-0.3141,0.113,0.04985,-0.23426175,0,1.22125,0,-0.11714354,0.77290773,-0.5539
5300,-0.62035,0.6264,-0.52299714,-0.094800025,-1.1929001,-0.113,-0.0104,-1.6772321,-0.66499996,0.11983171,0.7676,-0.18845,-1.3603,0.08725029,1.340878,-0.9932
8270,0.011400044,0.9211,0.14601514,-0.31464997,-1.5705,-0.0472,-0.509,0.2241379,-0.13014999,0.16855203,0.6817,-0.9001,0.537,-0.6506064,0.06078383,0.2433
27242,0.68075,-0.547,0.61027133,0.6868,1.6743,-0.1737,0.0996,0.40115225,0.51615,-0.75395244,-1.9559,0.59650004,-0.8363,0.51416767,-0.4196676,0.4332
9928,-0.783,-0.2507,0.012554914,-0.015200004,-0.9359,-0.1839,0.5067,0.066646636,-0.35875,0.048431545,1.2727,1.22855,-0.5658,-1.0963138,-1.3407569,-0.8306
1534,0.0775,-0.791,0.23801479,-0.54045,-0.94285,-0.6554,-0.3422,0.21364847,0.40425003,-0.24010934,2.0537,0.119799994,-2.6381,-0.62841535,0.44401065,-0.2818
5654,0.29505,-0.588,0.5801799,-0.62415004,-0.75725,-0.2926,1.2617,-0.32639468,1.3464,0.90894777,-1.0059,0.48705,-0.1604,0.7660325,-0.6397434,-0.2074
10810,-0.8477,1.0792,1.0691087,0.042500004,0.3177,-0.6908,0.5041,0.9036985,0.6474,-1.1312543,-1.3294,0.030550003,0.1103,-0.27115652,-0.42690238,-0.9972
7105,0.96725,1.2499,-0.551405,-1.10195,0.2369,0.0808,1.1983,-0.61831063,-0.72195,1.1413549,1.0297,-0.29580003,-0.3722,0.15995851,0.9945798,1.108
23014,1.4314499,-1.0607,0.047113508,0.07975,0.34085003,-0.0437,0.1227,0.33624786,-0.18289998,0.10853085,-0.9629,-0.25059998,-1.3047,-1.0647135,-0.8673048,0
55012,-0.42275,-0.3857,-1.9198389,-0.55840003,-2.5988002,-0.0289,-0.2149,-0.82851124,-1.12035,0.65057695,1.2974,-0.51475,0.0908,-0.90408355,1.4556836,0.2372
2887,-1.2974,-0.82,0.86014175,0.2023,-0.30229998,-0.9855,0.4817,0.66807115,0.2776,-0.29194644,-0.6234,0.67595,1.8975,0.9580916,0.37550905,0.5726
9183,0.6316,0.9403,0.9235343,0.38515002,-1.07405,0.215,0.506,0.14788786,-0.2061,1.2186973,0.2676,-0.33949998,1.6684,-0.055666514,-1.2498736,0.7161
11151,0.36285,-0.8889,0.5508933,-0.0724,-0.0791,-0.8511,1.1535,0.37849465,0.02675,0.025416479,-1.0363,1.5071,0.5115,-0.5271654,-1.2443194,0.6723
7511,-0.7094,-0.6703,-0.69035816,0.38244998,1.39975,0.252,-0.336,0.17020524,0.49435002,-1.3820536,-0.1501,-1.0567,1.0629,-1.2363197,0.6421547,0.326
10046,0.80635,0.8954,0.86088276,-0.4441,-0.31659997,-1.0281,0.4813,0.20442359,1.26265,-0.42266303,0.0823,1.8201499,0.7445,-0.17554754,0.19468847,0.0684
1829,1.0964,0.6587,-0.057756096,-0.5615,-0.006200001,0.3702,-2.1783,0.44770664,-0.25550002,-1.5311024,-1.0172,0.24884999,-2.0849,1.066977,-0.33586997,0.929
11000,-0.15229999,0.1325,1.0441875,0.3021,1.53495,-0.1364,0.2903,-0.10025804,0.34824997,-0.2513842,1.5305,-0.19885,0.9838,-0.5897273,-0.21981576,0.6754
976,3.6692002,-1.0601,-0.35462284,0.11950001,-0.42049998,-0.1234,0.3188,-1.091106,0.4759,-1.0094457,0.7734,-0.19165,-0.3433,0.3230699,0.27897054,-0.567
3597,0.40210003,-0.2998,0.65195173,1.0037,0.4292,0.7809,-0.3703,0.16983959,0.3543,0.21244305,-0.6038,-0.16295,-0.8487,0.71658283,0.30347455,0.4448
178,-0.13694999,0.1371,-0.23602346,0.67775,0.6745,-0.79,0.2667,1.6933365,-0.109749995,0.11546603,-0.9618,0.6723,-0.0144,-0.2936337,0.0497398,0.4542
2625,0.6669,1.3174,-0.28243896,1.0999,-0.995,-1.0833,1.319,0.30617598,0.5547,1.0353574,-1.3053,0.8622,-0.0445,1.2109551,-0.73066646,0.3484
6119,-0.75835,0.8769,-0.70813316,-0.78845,-1.6172501,0.7088,-1.2683,0.52655745,-1.5605501,0.7932968,1.2586,-1.1646,-0.1154,-2.3702824,-0.56493735,0.2479
26136,0.1986,0.3042,0.3175828,0.5982,0.00575,0.0665,1.2281,0.55129,-0.005949996,0.6039869,-1.3113,0.8495,-1.1469,-1.6203669,-0.26350668,-10
6697,0.57750005,0.3534,0.20780656,0.63485,-1.6637001,0.554,-1.6926,0.4644644,0.26635,0.43344092,1.3771,-0.5917,-2.3815,-0.35615835,0.49671972,-0.1599
5971,-0.14690001,-0.5972,-0.85872376,-0.59099996,-1.2088001,-0.501,-0.5017,0.5690314,-0.678,-0.40554988,0.1711,-0.3193,0.6494,-0.34392613,-0.64095473,0.1762
22934,-0.061800003,1.1063,-0.40038517,-0.04975003,-0.35025,0.7738,-0.071,-0.30382812,0.9322,1.1680337,1.7137,-0.22259998,-0.625,0.31530136,1.2223628,-0.521
9289,-0.36585,-0.4935,-0.33298457,-0.013749987,0.18794999,-0.0813,0.3931,-0.97194386,-0.10815,0.20716065,-1.4262,-0.022499979,1.6181,1.2700554,-0.59931964,-1.0127
4931,-0.56725,1.3731,0.37024713,0.57589996,-6.05145,0.7402,0.2271,0.19955117,1.02805,-0.061444655,-1.5293,0.58024997,-0.8223,-0.90164006,0.083226696,0
4200,0.077850014,0.0643,0.10183588,-0.95054996,4.50135,0.7627,-0.5488,0.2557385,-0.45604998,-0.8435639,0.1578,-0.15015,-0.4024,0.5949164,0.37065127,-0.9278
93594,0.6685,-0.6077,2.0110698,-0.5984,-0.617,0.5376,-0.5302,0.009147584,-0.41885,0.83014786,0.7775,1.005,-1.4011,-0.27256775,-0.60233504,0.5239
5982,0.59610003,0.8978,-1.0129006,0.3372,-0.50280005,0.4223,0.6813,-0.9512305,-0.78894997,-0.1056288,1.4794,0.000100017,2.0485,-0.08734325,-0.7754975,0.5416
26520,0.63025,0.2802,-0.110290036,-0.010399997,0.3223,-0.1943,-0.5812,0.4542289,-0.20120001,-3.4318874,0.7265,-0.12474999,-1.7943,0.42619962,1.4460802,0.3664
4998,1.8742001,-0.2304,-0.032206178,0.93955004,0.3372,0.1433,-0.1808,0.07756635,-0.0571,0.25075522,-1.3133,0.54255,0.8616,-1.1482476,-0.4389818,-10
10038,-0.18425001,0.3419,0.3409795,-0.0238,-0.3314,0.2227,-0.1543,0.030892074,-0.85365,0.25834492,1.2581,-0.051349998,0.3461,0.23691988,-0.07702654,0.4745
60493,-3.14495,0.0084,-1.2441356,0.46275,-1.03145,-0.0198,0.081,-0.022375762,-0.33365,-0.27777728,1.3084,0.48194999,-0.5175,-0.99666226,1.0404497,0.1394
51495,1.1398001,1.1234,0.03211545,-0.11835,0.39565003,0.8196,1.2137,-0.7014888,-0.092650004,1.9143249,-1.5325,-0.25695002,1.3219,-1.40523,-0.06746996,-0.0662
4482,1.1128,-1.4792,0.26637983,0.42354998,-0.78975,0.2032,0.201,0.37416393,-0.66209996,-0.09992136,-0.8284,1.5647501,0.4804,-1.0303754,0.12984502,1.0197
23224,-0.5446,-0.8312,0.38949907,-0.21505,0.17015,-0.4671,-0.8688,1.3310083,-0.5729,0.49395126,0.527,0.06455,0.0114,0.102736995,0.3670859,-0.9453
9690,-0.4535,0.6345,-0.20779893,0.039849997,0.7694,-1.0219,0.0794,0.89907056,0.94285,0.34999764,2.1086,0.39485002,0.9405,-1.1014069,0.36297968,-0.0573
80212,-0.5742,0.1939,-0.42496103,-0.3471,-0.1851,-0.4227,-0.194,-0.26133618,-0.2577,-0.5228646,-0.6745,-0.85105,1.2181,-0.35981348,-0.66778976,-0.2467
29928,-0.40695,-0.3678,-0.10815492,-0.23290001,0.21405,-0.144,-0.7327,-0.4004017,0.73515,1.7444745,0.758,0.007749997,-0.0237,-1.3927433,-0.8449181,-0.1311
22809,-1.9559,-0.832,0.2971295,0.13685,-0.89795,0.1824,0.9301,0.80789137,-0.10660001,0.14134581,0.125,-0.1327,1.0574,0.07736099,-0.9240796,-0.147
50814,0.118750006,-0.1447,0.40078974,0.58245,0.5821,0.0141,0.7908,-0.8820232,-0.24375,-0.6578578,1.6578,-0.5189,0.3975,1.0114276,0.818438,-0.2632
55256,-0.537,-0.0169,-1.1703798,0.052600004,-0.7116,0.9717,1.9653,-0.33466935,-1.521,0.4520379,0.5358,-1.35025,0.0455,-0.82217634,0.31197464,-0.1766
56997,-1.0006,1.2015,0.42821538,0.12905,5.31885,-0.7072,0.1364,0.39721134,-0.67345,0.2636884,0.3715,0.1504,0.7598,0.35147482,1.2429461,0.4093
81544,4.44405,2.019,0.58490485,1.0826,-0.26015002,-0.1307,-0.5826,0.14099261,0.7393,-0.7870829,1.2187,-0.14735,1.1231,0.5225652,-0.5721204,0.145
6894,0.21465,0.4055,0.45743522,0.3352,1.52155,0.5485,-0.7793,-0.010885805,0.7385,0.096444465,0.7321,0.9502,-0.9144,-0.28356767,0.8055401,-1.8182
64080,-0.694,1.4848,-0.5019052,-0.5544,-1.0336499,-1.2929,-1.5165,-0.2683155,-1.2081,0.38566685,0.1114,-0.97955,3.133,0.27715704,-0.12589368,1.9048
55818,-0.040199995,-9.6498,0.3861727,0.026800007,-2.07255,0.3399,0.6506,-0.5392553,0.4063,-0.27371633,0.7941,-0.74425,0.9587,-0.992818,-1.0188386,-0.4125
637,0.2611,-3.5021,-0.061036974,1.27125,2.83485,0.0872,-0.2521,0.1873403,-1.2493,-0.124439426,-2.1843,0.096049964,-0.6711,0.9062935,0.3323808,1.713
22823,-0.7197,0.5777,-0.6305127,0.18015,0.16389999,-0.2323,1.2019,0.7018297,-0.65854996,-0.207316,0.533,0.602,-0.4803,-0.39983395,-0.74801064,-0.8013
5287,0.51739997,-0.1849,0.9040746,0.3572,-0.55495,-0.5721,0.2913,-0.102852255,-0.24534999,0.5337923,0.3075,0.68605,0.1691,0.90198255,0.20981283,-0.1349
91137,0.35119998,0.328,-0.5581337,-0.84485,0.26415002,-0.1508,0.4512,-0.16898353,-0.99775,0.5655149,0.4728,-1.08345,-1.5773,-0.57962877,0.5702031,-0.7922
23097,-0.057850003,-0.4641,-0.23410678,0.7666,-1.0351,-0.3924,1.0674,0.85254455,-0.3038,0.53710604,-1.3451,1.87005,0.0916,0.71531236,-0.34153783,-1.4911
9851,1.5221499,-0.0714,0.6456287,0.58315,1.0322,-0.2033,0.5137,-0.34440306,0.852,0.14811838,-1.1273,-0.8309,0.2735,0.048618924,-0.2261289,-0.0028
23522,0.56665,-0.7078,-0.17258151,1.96095,-0.57335,-0.2962,2.7189,0.35514927,0.50255,-0.72633815,-0.2814,-0.607,-0.461,-0.67406076,-0.13015512,-0.1354
1123,0.17365,-0.6128,-0.317182,0.42645,0.65785,-0.0347,-0.1548,0.4320234,-0.2578,-0.3708992,-1.1634,-0.15939999,0.0091,-0.64071363,1.0553601,0.1251
5603,-1.7437,-0.2102,0.62630665,-0.18974999,4.81335,0.0855,0.573,-1.8674347,0.51695,-0.18549319,1.2498,0.2153,-0.9221,-0.9319903,1.6970606,-0.0365
51569,0.20064998,0.9238,-0.49094108,-0.65125,1.95975,0.0435,-0.5934,0.6105113,-1.25395,0.4178633,0.8961,-0.93174994,-1.023,-0.80578846,0.06598833,-0.0241
55699,-0.039350003,0.6745,0.066244066,-0.27565,0.57355,0,-0.4831,0.2832051,-1.0417,0.07174464,1.1456,-0.85085,-0.5595,0.9686653,0.73526144,-2.3119
2624,0.43585,-0.6952,1.0105381,0.2489,-0.4059,0.5524,0.4281,0.20025426,1.2229999,-0.55469835,-0.2159,1.045,0.1039,1.4880247,0.2776091,-1.0348
8204,0.5779,-0.7535,1.1582655,-0.264,-0.74285,0.1104,-0.4017,0.94332874,-0.83965,0.009536669,0.9584,-0.091400005,-0.3612,0.37369576,1.1165047,-0.4263
9133,1.7097,0.6664,-0.6980239,0.45305,-0.15435001,-0.3618,0.2569,0.5433936,-0.44145,0.5819555,0.8658,-0.43885,-2.0271,-0.7606516,-0.18930507,-0.8109
10921,1.14435,-0.4742,0.9990362,-0.47995,-2.2302,-0.2838,1.5137,-0.44080806,0.98875,0.5948761,0.0007,0.18165,-0.4557,-1.1823049,1.0093184,-0.2586
51742,3.1774,-1.1996,0.79059,-0.2252,-0.46894997,0.2732,0.4307,-0.48735946,0.4585,0.09094012,0.9648,0.59929997,0.5031,-0.08807975,0.33831957,-1.225
2954,-3.0109499,0.7022,-0.91064346,-0.3344,-1.4444,0.1701,-1.1944,0.8089864,0.40434998,0.50152266,-0.8955,-0.40155,0.6706,-3.390488,-1.4225262,3.707
27244,-0.50715,-0.1421,-0.17092828,0.11719996,0.87799996,-0.691,0.4798,2.0663452,-0.30255,0.33029842,1.0958,-0.4196,-0.5389,0.3758906,0.03741826,0.5667
23013,-0.38959998,0.8592,1.0198954,0.12805,2.58795,-0.8321,1.6696,-0.12484968,0.1084,0.5906991,-0.0367,1.035,-0.3298,1.7667165,0.08767907,-0.7804
8050,1.6128,0.0307,-0.81610996,-0.7204,-2.4815001,-0.5977,0.3827,-0.4395517,-0.82425,-0.005109835,0.7251,0.75185,0.0092,-0.7920163,-0.05575773,0.8759
79961,0.07045001,0.4417,0.40265068,0.4832,1.40045,0.0809,0.1736,0.39597702,0.95320004,1.2992332,-1.7081,0.22345,-0.9492,0.7450409,0.82379586,-0.2618
2017,0.67045,-1.0327,0.4912075,-1.2713499,-0.47204998,0.4308,-0.381,-0.48673496,-0.28945002,0.89027,0.2856,-0.61455,-0.8033,-1.0137091,0.3010149,-0.0885
55148,-0.0675,0.0248,0.44161516,-0.83640003,-0.90425,0.0911,-0.2192,0.9718834,1.906,-0.038877487,0.0336,0.10714999,0.1959,0.92675614,1.3093891,-0.3009
960,-0.102400005,-0.1727,-0.5862472,0.84455,0.5356,0.7591,-1.6595,0.13266915,-0.20305,0.5524379,-2.1307,0.3675,-1.5933,0.007665396,0.5864772,-0.5393
10451,-0.36624998,-0.2385,-0.27886137,1.0137501,0.2612,-0.413,-0.8047,0.43811706,-0.0913,-0.10400106,-0.2881,-0.10930002,1.2762,1.6826546,0.19331066,0.2957
57406,0.77849996,0.1621,0.22250828,0.6983,-0.38185,-0.2086,0.798,-0.09951523,-0.02225,0.2969594,-0.8979,1.4308499,0.5061,-0.37619394,-0.47825742,0.8638
51719,-0.1274,-0.1903,1.025385,0.42845002,-0.29065,0.2311,0.2518,-1.3551694,-0.17429999,0.55054504,-0.572,-1.44485,1.875,-1.4627979,0.17919025,0.666
7074,-0.58865,-0.4647,-0.45002788,0.39525,3.6685998,-0.8346,0.2247,-0.24945086,1.1072,-0.5108627,-0.3451,0.018150002,2.7687,-0.035016045,0.059045166,1.823
10059,1.05975,0.5677,-0.2780385,0.8327,0.48325002,0.4547,-0.0275,0.16055976,-0.7723,0.30259976,-0.3872,0.19935,-1.5598,-4.909823,-0.3656361,-0.3312
51071,0.8842,0.1066,-0.9345207,0.41064999,-0.23845,0.5794,-0.752,-2.8166585,-0.9425,0.5246819,-0.6838,0.31800002,-1.5263,0.23751754,-0.9875417,-0.2044
5796,1.86295,-0.4067,-0.10904288,0.15625,-0.07440001,-0.0402,0.0466,-0.01137808,0.071150005,0.90437496,-1.9625,0.17979999,-0.6352,0.18808487,-0.20793495,0.6984
55008,3.8081498,6.0539,-0.4757559,0.72525,0.52805,-0.4908,-0.3179,0.7222973,-0.27385002,-0.8106552,-0.2925,-0.58415,2.1557,0.25336346,-0.079904065,-0.0378
